id,year,"team_name","bat_name",age,games,plate_appe,at_bats,runs,hits,doubles,triples,homeruns,runs_batted_in,stolen_bases,caught_steal,walks,strikeouts,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,total_bases,grounded_double_plays,hit_by_pitch,sacrifice_hits,sacrifice_flies,intentional_bb,"notes","created_at","updated_at","batter_id"
400,2016,"Tohoku Rakuten Golden Eagles","Tadashi Ishimine",31,27,22,18,0,3,0,0,0,1,0,1,1,4,0.167,0.2,0.167,0.367,3,0,0,2,1,1,"","2017-09-25 13:17:29","2017-10-02 12:06:39","ishimi001tad"
401,2016,"Tohoku Rakuten Golden Eagles","Yoshinao Kamata",22,20,5,5,1,1,1,0,0,1,0,0,0,2,0.2,0.2,0.4,0.6,2,0,0,0,0,0,"","2017-09-25 13:17:29","2017-10-02 12:06:39","kamata000yos"
402,2016,"Tohoku Rakuten Golden Eagles","Takashi Kawai",39,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","2017-09-25 13:17:29","2017-10-02 12:06:39","kawai-001tak"
403,2016,"Tohoku Rakuten Golden Eagles","Ryohei Kawamoto",34,11,23,19,1,3,1,0,0,2,0,0,1,4,0.158,0.238,0.211,0.449,4,0,1,2,0,0,"","2017-09-25 13:17:29","2017-10-02 12:06:39","kawamo001ryo"
404,2016,"Tohoku Rakuten Golden Eagles","Shota Koseki",24,7,9,7,0,0,0,0,0,0,0,0,1,3,0,0.125,0,0.125,0,0,0,1,0,0,"","2017-09-25 13:17:29","2017-10-02 12:06:39","koseki000sho"
405,2016,"Tohoku Rakuten Golden Eagles","Akihisa Makida",34,16,34,31,2,11,2,0,0,2,0,0,2,2,0.355,0.394,0.419,0.813,13,3,0,1,0,0,"","2017-09-25 13:17:29","2017-10-02 12:06:39","makida001aki"
406,2016,"Tohoku Rakuten Golden Eagles","Shintaro Masuda",28,45,66,54,5,15,1,0,1,6,3,0,11,23,0.278,0.409,0.352,0.761,19,1,1,0,0,0,"","2017-09-25 13:17:29","2017-10-02 12:06:39","masuda001shi"
407,2016,"Tohoku Rakuten Golden Eagles","Kazuo Matsui",40,56,179,160,19,34,6,1,2,13,3,0,17,42,0.213,0.291,0.3,0.591,48,5,1,0,1,1,"","2017-09-25 13:17:29","2017-10-02 12:06:39","matsui001kaz"
408,2016,"Tohoku Rakuten Golden Eagles","Manabu Mima",29,26,3,3,0,2,0,0,0,1,0,0,0,1,0.667,0.667,0.667,1.333,2,0,0,0,0,0,"","2017-09-25 13:17:29","2017-10-02 12:06:39","mima--000man"
409,2016,"Tohoku Rakuten Golden Eagles","Takumi Miyoshi",23,38,70,63,11,14,0,0,3,6,0,0,5,16,0.222,0.279,0.365,0.644,23,1,0,2,0,0,"","2017-09-25 13:17:29","2017-10-02 12:06:39","miyosh002tak"
410,2016,"Tohoku Rakuten Golden Eagles","Eigoro Mogi",22,117,481,424,56,118,20,7,7,40,11,4,30,95,0.278,0.33,0.408,0.738,173,8,4,21,2,0,"","2017-09-25 13:17:29","2017-10-02 12:06:39","mogi--000eig"
411,2016,"Tohoku Rakuten Golden Eagles","Taishi Nakagawa",26,22,80,74,8,15,2,0,2,18,0,0,5,21,0.203,0.253,0.311,0.564,23,1,0,1,0,0,"","2017-09-25 13:17:29","2017-10-02 12:06:39","nakaga001tai"
412,2016,"Tohoku Rakuten Golden Eagles","Tetsuro Nishida",24,11,21,20,3,2,0,0,1,1,0,0,1,6,0.1,0.143,0.25,0.393,5,2,0,0,0,0,"","2017-09-25 13:17:29","2017-10-02 12:06:39","nishid000tet"
413,2016,"Tohoku Rakuten Golden Eagles","Takahiro Norimoto",25,28,4,3,0,0,0,0,0,0,0,0,1,2,0,0.25,0,0.25,0,0,0,0,0,0,"","2017-09-25 13:17:29","2017-10-02 12:06:39","norimo000tak"
414,2016,"Tohoku Rakuten Golden Eagles","Takero Okajima",26,127,485,420,44,106,13,4,6,35,7,9,46,49,0.252,0.338,0.345,0.683,145,4,10,6,3,2,"","2017-09-25 13:17:29","2017-10-02 12:06:39","okajim000tak"
415,2016,"Tohoku Rakuten Golden Eagles","Louis Okoye",18,51,130,119,14,22,6,2,1,6,4,4,6,27,0.185,0.233,0.294,0.527,35,1,2,1,2,0,"","2017-09-25 13:17:29","2017-10-02 12:06:39","okoye-000lou"
416,2016,"Tohoku Rakuten Golden Eagles","Carlos Peguero",29,51,200,183,25,51,7,1,10,26,0,0,17,67,0.279,0.34,0.492,0.832,90,2,0,0,0,0,"","2017-09-25 13:17:29","2017-10-02 12:06:39","peguer001car"
417,2016,"Tohoku Rakuten Golden Eagles","Felix Perez",31,24,93,88,8,21,2,0,5,15,0,0,5,29,0.239,0.28,0.432,0.711,38,2,0,0,0,0,"","2017-09-25 13:17:29","2017-10-02 12:06:39","perez-002fel"
418,2016,"Tohoku Rakuten Golden Eagles","Motohiro Shima",31,80,256,199,26,54,9,1,2,17,4,4,40,43,0.271,0.393,0.357,0.75,71,6,0,17,0,0,"","2017-09-25 13:17:29","2017-10-02 12:06:39","shima-001mot"
419,2016,"Tohoku Rakuten Golden Eagles","Hiroaki Shimauchi",26,114,388,342,43,98,9,2,9,41,10,2,33,48,0.287,0.349,0.404,0.753,138,7,2,7,4,0,"","2017-09-25 13:17:29","2017-10-02 12:06:39","shimau002hir"
420,2016,"Tohoku Rakuten Golden Eagles","Takahiro Shiomi",27,24,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"","2017-09-25 13:17:29","2017-10-02 12:06:39","shiomi000tak"
421,2016,"Tohoku Rakuten Golden Eagles","Kenji Tomura",28,11,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"","2017-09-25 13:17:29","2017-10-02 12:06:39","tomura001ken"
422,2016,"Tohoku Rakuten Golden Eagles","Yasuhito Uchida",21,17,58,54,3,11,4,0,2,7,0,0,4,27,0.204,0.259,0.389,0.648,21,0,0,0,0,0,"","2017-09-25 13:17:29","2017-10-02 12:06:40","uchida000yas"
423,2016,"Tohoku Rakuten Golden Eagles","Zelous Wheeler",29,140,589,517,74,137,25,2,27,88,2,1,58,123,0.265,0.351,0.478,0.829,247,10,12,0,2,0,"","2017-09-25 13:17:29","2017-10-02 12:06:40","wheele001zel"
424,2016,"Tohoku Rakuten Golden Eagles","Ryota Yoshimochi",22,21,37,31,6,5,0,1,0,1,1,1,3,6,0.161,0.235,0.226,0.461,7,0,0,3,0,0,"","2017-09-25 13:17:29","2017-10-02 12:06:40","yoshim003ryo"
425,2016,"Orix Buffaloes","Ryoichi Adachi",28,118,488,403,51,110,15,1,1,34,6,6,42,53,0.273,0.344,0.323,0.667,130,4,4,35,4,0,"","2017-09-25 13:18:34","2017-10-02 12:14:28","adachi000ryo"
426,2016,"Orix Buffaloes","Tony Blanco",34,27,94,78,6,17,2,0,3,13,0,0,14,26,0.218,0.34,0.359,0.699,28,2,1,0,1,0,"","2017-09-25 13:18:34","2017-10-02 12:14:28","blanco001ton"
427,2016,"Orix Buffaloes","Brian Bogusevic",32,60,193,171,19,32,12,1,3,18,3,2,15,48,0.187,0.28,0.322,0.601,55,3,7,0,0,1,"","2017-09-25 13:18:34","2017-10-02 12:14:28","boguse001bri"
428,2016,"Orix Buffaloes","Matt Clark",29,11,34,29,3,5,1,0,2,4,0,0,5,11,0.172,0.294,0.414,0.708,12,0,0,0,0,0,"","2017-09-25 13:18:34","2017-10-02 12:14:28","clark-002mat"
429,2016,"Orix Buffaloes","Brandon Dickson",31,27,6,5,1,3,1,0,0,5,0,0,0,1,0.6,0.6,0.8,1.4,4,0,0,1,0,0,"","2017-09-25 13:18:34","2017-10-02 12:14:28","dickso001bra"
430,2016,"Orix Buffaloes","Torai Fusimi",26,17,35,33,2,8,0,0,0,1,0,0,0,6,0.242,0.286,0.242,0.528,8,1,2,0,0,0,"","2017-09-25 13:18:34","2017-10-02 12:14:28","fusimi000tor"
431,2016,"Orix Buffaloes","Shunta Goto",23,105,239,214,17,41,5,0,1,9,3,3,11,40,0.192,0.238,0.229,0.467,49,2,2,12,0,0,"","2017-09-25 13:18:34","2017-10-02 12:14:28","goto--000shu"
432,2016,"Orix Buffaloes","Takuya Hara",32,36,43,37,1,7,1,0,0,4,0,0,5,7,0.189,0.286,0.216,0.502,8,2,0,1,0,0,"","2017-09-25 13:18:34","2017-10-02 12:14:28","hara--001tak"
433,2016,"Orix Buffaloes","Hikaru Ito",27,80,203,187,18,45,7,0,3,15,1,0,3,36,0.241,0.257,0.326,0.583,61,6,1,12,0,0,"","2017-09-25 13:18:34","2017-10-02 12:14:28","ito---001hik"
434,2016,"Orix Buffaloes","Yoshio Itoi",34,143,616,532,79,163,24,1,17,70,53,17,75,84,0.306,0.398,0.451,0.849,240,13,7,0,2,5,"","2017-09-25 13:18:34","2017-10-02 12:14:28","itoi--001yos"
435,2016,"Orix Buffaloes","Kyohei Iwasaki",30,9,15,14,0,3,0,0,0,0,0,1,1,5,0.214,0.267,0.214,0.481,3,0,0,0,0,0,"","2017-09-25 13:18:34","2017-10-02 12:14:28","iwasak001kyo"
436,2016,"Orix Buffaloes","Takayoshi Kawabata",31,28,71,62,3,12,2,0,0,5,1,0,0,11,0.194,0.203,0.226,0.429,14,1,1,7,1,0,"","2017-09-25 13:18:34","2017-10-02 12:14:28","kawaba000tak"
437,2016,"Orix Buffaloes","Shuhei Kojima",29,79,219,199,17,49,10,1,0,9,6,7,9,29,0.246,0.289,0.307,0.596,61,3,3,8,0,0,"","2017-09-25 13:18:34","2017-10-02 12:14:28","kojima000shu"
438,2016,"Orix Buffaloes","Eiichi Koyano",35,50,189,177,14,44,6,0,4,13,1,0,3,30,0.249,0.265,0.35,0.615,62,3,1,8,0,0,"","2017-09-25 13:18:34","2017-10-02 12:14:28","koyano001eii"
439,2016,"Orix Buffaloes","Takahiro Matsuba",25,28,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,"","2017-09-25 13:18:34","2017-10-02 12:14:29","matsub000tak"
440,2016,"Orix Buffaloes","Yuki Miyazaki",29,23,49,42,3,10,1,0,0,0,0,1,3,8,0.238,0.304,0.262,0.566,11,0,1,3,0,0,"","2017-09-25 13:18:34","2017-10-02 12:14:29","miyaza000yuk"
441,2016,"Orix Buffaloes","Brent Morel",29,94,348,308,29,75,13,0,8,38,2,0,30,88,0.244,0.319,0.364,0.683,112,10,6,0,4,0,"","2017-09-25 13:18:34","2017-10-02 12:14:29","morel-001bre"
442,2016,"Orix Buffaloes","Yuma Mune",20,3,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"","2017-09-25 13:18:34","2017-10-02 12:14:29","mune--000yum"
443,2016,"Orix Buffaloes","Hiroyuki Nakajima",33,96,347,314,24,91,23,0,8,47,1,0,26,54,0.29,0.346,0.439,0.785,138,7,3,0,4,0,"","2017-09-25 13:18:34","2017-10-02 12:14:29","nakaji001hir"
444,2016,"Orix Buffaloes","Issei Nakamura",34,7,5,5,1,1,1,0,0,1,0,0,0,1,0.2,0.2,0.4,0.6,2,0,0,0,0,0,"","2017-09-25 13:18:34","2017-10-02 12:14:29","nakamu001iss"
445,2016,"Orix Buffaloes","Yuki Nishi",25,26,4,4,0,1,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5,1,0,0,0,0,0,"","2017-09-25 13:18:34","2017-10-02 12:14:29","nishi-001yuk"
446,2016,"Orix Buffaloes","Masahiro Nishino",25,143,610,538,63,142,16,7,2,33,16,5,56,55,0.264,0.335,0.331,0.666,178,7,2,13,1,0,"","2017-09-25 13:18:34","2017-10-02 12:14:29","nishin000mas"
447,2016,"Orix Buffaloes","Yuya Oda",26,78,58,51,9,7,0,0,0,3,4,1,5,19,0.137,0.211,0.137,0.348,7,0,0,1,1,0,"","2017-09-25 13:18:34","2017-10-02 12:14:29","oda---000yuy"
448,2016,"Orix Buffaloes","Takahiro Okada",28,123,513,454,56,129,25,0,20,76,5,1,47,105,0.284,0.357,0.471,0.828,214,12,7,0,5,5,"","2017-09-25 13:18:34","2017-10-02 12:14:29","okada-001tak"
449,2016,"Orix Buffaloes","Kyo Okunami",20,15,42,34,3,9,2,0,0,1,1,0,7,11,0.265,0.405,0.324,0.728,11,0,1,0,0,0,"","2017-09-25 13:18:34","2017-10-02 12:14:29","okunam000kyo"
450,2016,"Orix Buffaloes","Koji Oshiro",23,64,177,161,11,36,4,1,0,7,1,4,5,38,0.224,0.246,0.261,0.506,42,4,0,10,1,0,"","2017-09-25 13:18:34","2017-10-02 12:14:29","oshiro000koj"
451,2016,"Orix Buffaloes","Takuya Shimada",29,31,46,42,4,7,1,0,1,3,0,0,2,8,0.167,0.205,0.262,0.466,11,1,0,2,0,0,"","2017-09-25 13:18:35","2017-10-02 12:14:29","shimad000tak"
452,2016,"Orix Buffaloes","Satoshi Sonobe",20,16,57,54,3,11,3,0,1,6,0,0,2,24,0.204,0.246,0.315,0.56,17,0,1,0,0,0,"","2017-09-25 13:18:35","2017-10-02 12:14:29","sonobe000sat"
453,2016,"Orix Buffaloes","Yutaro Sugimoto",25,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"","2017-09-25 13:18:35","2017-10-02 12:14:29","sugimo000yut"
454,2016,"Orix Buffaloes","Kohei Suzuki",25,45,43,38,2,7,0,0,0,4,0,0,1,8,0.184,0.205,0.184,0.389,7,1,0,4,0,0,"","2017-09-25 13:18:35","2017-10-02 12:14:29","suzuki000koh"
455,2016,"Orix Buffaloes","Kengo Takeda",22,10,20,20,1,2,2,0,0,1,0,0,0,3,0.1,0.1,0.2,0.3,4,0,0,0,0,0,"","2017-09-25 13:18:35","2017-10-02 12:14:29","takeda000ken"
456,2016,"Orix Buffaloes","Daiki Tomei",27,24,5,4,0,1,0,0,0,1,0,0,0,3,0.25,0.25,0.25,0.5,1,0,0,1,0,0,"","2017-09-25 13:18:35","2017-10-02 12:14:29","tomei-000dai"
457,2016,"Orix Buffaloes","Yuki Tsutsumi",22,1,1,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,1,0,0,"","2017-09-25 13:18:35","2017-10-02 12:14:29","tsutsu000yuk"
458,2016,"Orix Buffaloes","Kenya Wakatsuki",20,85,262,229,22,52,13,0,0,20,0,0,4,42,0.227,0.259,0.284,0.543,65,5,6,23,0,1,"","2017-09-25 13:18:35","2017-10-02 12:14:29","wakats000ken"
459,2016,"Orix Buffaloes","Nobuyoshi Yamada",24,12,1,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,1,0,0,"","2017-09-25 13:18:35","2017-10-02 12:14:29","yamada001nob"
460,2016,"Orix Buffaloes","Sachiya Yamasaki",23,17,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","2017-09-25 13:18:35","2017-10-02 12:14:29","yamasa000sac"
461,2016,"Orix Buffaloes","Katsuki Yamazaki",33,43,80,66,2,10,1,0,0,0,0,0,3,16,0.152,0.188,0.167,0.355,11,0,0,11,0,0,"","2017-09-25 13:18:35","2017-10-02 12:14:29","yamaza001kat"
462,2016,"Orix Buffaloes","Masataka Yoshida",22,63,258,231,35,67,17,0,10,34,0,2,25,34,0.29,0.36,0.494,0.854,114,6,1,0,1,0,"","2017-09-25 13:18:35","2017-10-02 12:14:29","yoshid002mas"
